Id,Predicted
4212,american (traditional)
4213,american (traditional)
4214,mexican
4215,american (traditional)
4216,chinese
4217,american (traditional)
4218,american (traditional)
4219,american (traditional)
4220,chinese
4221,american (traditional)
4222,american (traditional)
4223,american (traditional)
4224,chinese
4225,italian
4226,chinese
4227,chinese
4228,american (traditional)
4229,mexican
4230,italian
4231,chinese
4232,chinese
4233,mexican
4234,american (traditional)
4235,american (traditional)
4236,italian
4237,american (traditional)
4238,american (traditional)
4239,chinese
4240,italian
4241,american (traditional)
4242,italian
4243,mexican
4244,american (traditional)
4245,japanese
4246,chinese
4247,mexican
4248,mexican
4249,mexican
4250,japanese
4251,american (traditional)
4252,american (traditional)
4253,mexican
4254,american (traditional)
4255,japanese
4256,italian
4257,american (traditional)
4258,italian
4259,mexican
4260,japanese
4261,mexican
4262,mexican
4263,american (traditional)
4264,american (traditional)
4265,italian
4266,italian
4267,american (traditional)
4268,american (traditional)
4269,italian
4270,american (traditional)
4271,mexican
4272,japanese
4273,american (traditional)
4274,american (traditional)
4275,american (traditional)
4276,mexican
4277,american (traditional)
4278,mexican
4279,chinese
4280,italian
4281,italian
4282,american (new)
4283,mexican
4284,chinese
4285,chinese
4286,american (traditional)
4287,american (traditional)
4288,mexican
4289,american (traditional)
4290,italian
4291,chinese
4292,italian
4293,chinese
4294,chinese
4295,italian
4296,american (new)
4297,mediterranean
4298,chinese
4299,american (traditional)
4300,mexican
4301,italian
4302,italian
4303,chinese
4304,american (traditional)
4305,mexican
4306,italian
4307,chinese
4308,japanese
4309,chinese
4310,mexican
4311,chinese
4312,american (traditional)
4313,chinese
4314,american (traditional)
4315,mexican
4316,japanese
4317,american (traditional)
4318,italian
4319,mexican
4320,mexican
4321,american (traditional)
4322,mexican
4323,chinese
4324,japanese
4325,chinese
4326,mexican
4327,chinese
4328,italian
4329,american (traditional)
4330,italian
4331,chinese
4332,japanese
4333,chinese
4334,american (traditional)
4335,italian
4336,italian
4337,chinese
4338,mexican
4339,american (traditional)
4340,italian
4341,italian
4342,mexican
4343,mexican
4344,chinese
4345,italian
4346,chinese
4347,mexican
4348,chinese
4349,chinese
4350,chinese
4351,american (traditional)
4352,american (traditional)
4353,japanese
4354,chinese
4355,american (traditional)
4356,american (traditional)
4357,italian
4358,american (traditional)
4359,chinese
4360,chinese
4361,american (traditional)
4362,chinese
4363,italian
4364,japanese
4365,american (traditional)
4366,american (traditional)
4367,japanese
4368,chinese
4369,american (traditional)
4370,american (traditional)
4371,chinese
4372,italian
4373,american (traditional)
4374,italian
4375,mexican
4376,american (traditional)
4377,chinese
4378,american (traditional)
4379,american (traditional)
4380,american (traditional)
4381,american (traditional)
4382,american (traditional)
4383,mexican
4384,american (traditional)
4385,chinese
4386,chinese
4387,american (traditional)
4388,mexican
4389,chinese
4390,american (traditional)
4391,italian
4392,japanese
4393,chinese
4394,american (traditional)
4395,italian
4396,mediterranean
4397,american (traditional)
4398,italian
4399,italian
4400,american (traditional)
4401,american (traditional)
4402,chinese
4403,chinese
4404,american (traditional)
4405,japanese
4406,japanese
4407,american (traditional)
4408,chinese
4409,american (traditional)
4410,american (traditional)
4411,chinese
4412,chinese
4413,american (traditional)
4414,mexican
4415,american (traditional)
4416,american (traditional)
4417,mediterranean
4418,mexican
4419,american (traditional)
4420,american (traditional)
4421,mediterranean
4422,italian
4423,mexican
4424,chinese
4425,italian
4426,italian
4427,chinese
4428,mexican
4429,chinese
4430,mexican
4431,chinese
4432,italian
4433,chinese
4434,italian
4435,japanese
4436,american (traditional)
4437,american (traditional)
4438,chinese
4439,mexican
4440,american (traditional)
4441,american (new)
4442,chinese
4443,american (traditional)
4444,chinese
4445,chinese
4446,american (traditional)
4447,american (traditional)
4448,mexican
4449,italian
4450,american (traditional)
4451,american (traditional)
4452,chinese
4453,mexican
4454,mexican
4455,italian
4456,mexican
4457,american (traditional)
4458,chinese
4459,italian
4460,american (traditional)
4461,american (traditional)
4462,chinese
4463,japanese
4464,american (traditional)
4465,italian
4466,chinese
4467,chinese
4468,american (traditional)
4469,italian
4470,italian
4471,italian
4472,japanese
4473,mexican
4474,american (traditional)
4475,italian
4476,american (traditional)
4477,japanese
4478,american (traditional)
4479,chinese
4480,american (traditional)
4481,american (traditional)
4482,chinese
4483,italian
4484,chinese
4485,american (traditional)
4486,american (traditional)
4487,american (traditional)
4488,canadian (new)
4489,american (traditional)
4490,american (traditional)
4491,japanese
4492,italian
4493,american (traditional)
4494,japanese
4495,american (traditional)
4496,chinese
4497,american (traditional)
4498,mexican
4499,american (traditional)
4500,american (traditional)
4501,chinese
4502,chinese
4503,american (traditional)
4504,mexican
4505,chinese
4506,italian
4507,mexican
4508,american (traditional)
4509,italian
4510,american (traditional)
4511,japanese
4512,chinese
4513,mexican
4514,italian
4515,mexican
4516,chinese
4517,italian
4518,mexican
4519,chinese
4520,mexican
4521,chinese
4522,italian
4523,japanese
4524,american (traditional)
4525,mexican
4526,chinese
4527,mexican
4528,italian
4529,american (traditional)
4530,american (traditional)
4531,american (traditional)
4532,american (traditional)
4533,american (traditional)
4534,italian
4535,american (traditional)
4536,american (traditional)
4537,american (traditional)
4538,american (traditional)
4539,italian
4540,american (traditional)
4541,american (traditional)
4542,chinese
4543,american (traditional)
4544,american (traditional)
4545,italian
4546,american (traditional)
4547,american (traditional)
4548,american (traditional)
4549,italian
4550,american (traditional)
4551,italian
4552,mexican
4553,chinese
4554,japanese
4555,american (traditional)
4556,american (traditional)
4557,mexican
4558,american (traditional)
4559,american (traditional)
4560,japanese
4561,american (traditional)
4562,mexican
4563,american (traditional)
4564,italian
4565,mexican
4566,italian
4567,italian
4568,italian
4569,italian
4570,chinese
4571,italian
4572,chinese
4573,mexican
4574,italian
4575,italian
4576,chinese
4577,italian
4578,american (traditional)
4579,italian
4580,american (traditional)
4581,mexican
4582,american (traditional)
4583,american (traditional)
4584,american (traditional)
4585,chinese
4586,chinese
4587,italian
4588,mexican
4589,mexican
4590,american (traditional)
4591,italian
4592,american (traditional)
4593,italian
4594,american (traditional)
4595,italian
4596,japanese
4597,american (new)
4598,mexican
4599,italian
4600,american (traditional)
4601,american (traditional)
4602,american (traditional)
4603,american (traditional)
4604,chinese
4605,chinese
4606,italian
4607,italian
4608,italian
4609,japanese
4610,italian
4611,italian
4612,mexican
4613,italian
4614,italian
4615,mexican
4616,mexican
4617,american (traditional)
4618,japanese
4619,mexican
4620,american (traditional)
4621,chinese
4622,mexican
4623,american (traditional)
4624,american (traditional)
4625,american (traditional)
4626,mexican
4627,american (traditional)
4628,italian
4629,italian
4630,italian
4631,chinese
4632,italian
4633,italian
4634,mexican
4635,italian
4636,chinese
4637,mexican
4638,chinese
4639,american (traditional)
4640,mexican
4641,american (traditional)
4642,italian
4643,american (traditional)
4644,mexican
4645,italian
4646,mexican
4647,american (traditional)
4648,american (traditional)
4649,mexican
4650,mediterranean
4651,mexican
4652,japanese
4653,mexican
4654,chinese
4655,italian
4656,mexican
4657,american (traditional)
4658,italian
4659,american (traditional)
4660,mexican
4661,american (traditional)
4662,italian
4663,american (traditional)
4664,american (traditional)
4665,mexican
4666,mexican
4667,mexican
4668,italian
4669,japanese
4670,american (traditional)
4671,canadian (new)
4672,mexican
4673,italian
4674,italian
4675,chinese
4676,mexican
4677,american (traditional)
4678,american (traditional)
4679,american (traditional)
4680,chinese
4681,mexican
4682,chinese
4683,italian
4684,chinese
4685,american (traditional)
4686,chinese
4687,american (traditional)
4688,mexican
4689,mexican
4690,american (traditional)
4691,japanese
4692,american (traditional)
4693,italian
4694,american (traditional)
4695,american (traditional)
4696,american (traditional)
4697,american (traditional)
4698,american (traditional)
4699,mexican
4700,italian
4701,mexican
4702,american (traditional)
4703,american (traditional)
4704,mexican
4705,american (traditional)
4706,italian
4707,american (traditional)
4708,american (traditional)
4709,japanese
4710,chinese
4711,chinese
4712,chinese
4713,mexican
4714,american (traditional)
4715,italian
4716,mexican
4717,american (traditional)
4718,american (traditional)
4719,american (traditional)
4720,american (traditional)
4721,chinese
4722,american (traditional)
4723,american (traditional)
4724,italian
4725,chinese
4726,american (traditional)
4727,chinese
4728,mexican
4729,american (traditional)
4730,american (traditional)
4731,american (traditional)
4732,italian
4733,american (traditional)
4734,american (traditional)
4735,american (traditional)
4736,italian
4737,american (traditional)
4738,japanese
4739,chinese
4740,chinese
4741,mexican
4742,mexican
4743,mexican
4744,italian
4745,american (traditional)
4746,mediterranean
4747,mexican
4748,chinese
4749,american (traditional)
4750,american (traditional)
4751,american (traditional)
4752,american (traditional)
4753,american (traditional)
4754,italian
4755,mexican
4756,chinese
4757,italian
4758,american (traditional)
4759,italian
4760,japanese
4761,mexican
4762,chinese
4763,chinese
4764,italian
4765,chinese
4766,american (traditional)
4767,canadian (new)
4768,american (traditional)
4769,mexican
4770,chinese
4771,american (traditional)
4772,american (traditional)
4773,american (traditional)
4774,mexican
4775,chinese
4776,italian
4777,mexican
4778,american (traditional)
4779,american (traditional)
4780,american (traditional)
4781,american (traditional)
4782,american (traditional)
4783,american (new)
4784,italian
4785,mediterranean
4786,mexican
4787,american (traditional)
4788,chinese
4789,japanese
4790,italian
4791,italian
4792,italian
4793,chinese
4794,american (traditional)
4795,american (traditional)
4796,mexican
4797,american (traditional)
4798,italian
4799,italian
4800,mexican
4801,mexican
4802,japanese
4803,chinese
4804,italian
4805,italian
4806,chinese
4807,italian
4808,italian
4809,chinese
4810,mexican
4811,chinese
4812,american (traditional)
4813,american (traditional)
4814,american (traditional)
4815,italian
4816,mexican
4817,chinese
4818,mexican
4819,mexican
4820,mexican
4821,italian
4822,american (traditional)
4823,mexican
4824,american (traditional)
4825,italian
4826,chinese
4827,japanese
4828,japanese
4829,japanese
4830,japanese
4831,italian
4832,american (traditional)
4833,chinese
4834,chinese
4835,italian
4836,american (traditional)
4837,american (traditional)
4838,italian
4839,mexican
4840,american (traditional)
4841,mexican
4842,italian
4843,chinese
4844,american (traditional)
4845,mexican
4846,mexican
4847,mexican
4848,american (traditional)
4849,mexican
4850,american (traditional)
4851,chinese
4852,italian
4853,chinese
4854,chinese
4855,mexican
4856,chinese
4857,italian
4858,chinese
4859,american (traditional)
4860,mexican
4861,italian
4862,italian
